2025-03-12 11:40:15,697 INFO  Logger.cs: 70 - 
2025-03-12 11:40:51,069 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wing-3
2025-03-12 11:40:51,069 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Raspberry Pi 3B+ Case-1
2025-03-12 11:40:51,069 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Raspberry Pi 3B+ Case-1
2025-03-12 11:40:51,075 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Raspberry Pi 3B+ Case-1
2025-03-12 11:40:51,075 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 5X4.7 CL-1
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1136 - Found 62 in 5X4.7 CL-1
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in 5X4.7 CL-1
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 5X4.7 CL-2
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1136 - Found 62 in 5X4.7 CL-2
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in 5X4.7 CL-2
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Quaddrone Arm-3
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1136 - Found 98 in Quaddrone Arm-3
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Quaddrone Arm-3
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller Ring for Qdrone-2
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Propeller Ring for Qdrone-2
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller Ring for Qdrone-2
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller Ring for Qdrone-3
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Propeller Ring for Qdrone-3
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller Ring for Qdrone-3
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller Ring for Qdrone-1
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Propeller Ring for Qdrone-1
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller Ring for Qdrone-1
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wing-4
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1136 - Found 33 in wing-4
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wing-4
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller Ring for Qdrone-4
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Propeller Ring for Qdrone-4
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller Ring for Qdrone-4
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Quaddrone Arm-4
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1136 - Found 98 in Quaddrone Arm-4
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Quaddrone Arm-4
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 5X4.7 CL-4
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1136 - Found 62 in 5X4.7 CL-4
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in 5X4.7 CL-4
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 5X4.7 CL-3
2025-03-12 11:40:51,076 INFO  ExportHelperExtension.cs: 1136 - Found 62 in 5X4.7 CL-3
2025-03-12 11:40:51,086 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in 5X4.7 CL-3
2025-03-12 11:40:51,310 INFO  SwAddin.cs: 339 - Loading config tree
2025-03-12 11:40:51,320 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-03-12 11:40:51,326 INFO  SwAddin.cs: 344 - Showing property manager
2025-03-12 11:42:57,862 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-12 11:42:58,761 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-12 11:43:07,044 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-12 11:43:13,793 INFO  SwAddin.cs: 294 - Assembly export called for file Quad drone Assemb(revised)
2025-03-12 11:43:13,793 INFO  SwAddin.cs: 299 - Save is required
2025-03-12 11:43:13,793 INFO  SwAddin.cs: 313 - Saving assembly
2025-03-12 11:43:14,093 INFO  SwAddin.cs: 316 - Opening property manager
2025-03-12 11:43:14,093 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Quad drone Assemb(revised)
2025-03-12 11:43:14,093 INFO  ExportHelperExtension.cs: 1136 - Found 87 in Quad drone Assemb(revised)
2025-03-12 11:43:14,093 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Quad drone Assemb(revised)
2025-03-12 11:43:14,093 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-03-12 11:43:14,093 INFO  ExportHelperExtension.cs: 1160 - 16 components to check
2025-03-12 11:43:14,093 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Quaddrone Arm-1
2025-03-12 11:43:14,093 INFO  ExportHelperExtension.cs: 1136 - Found 98 in Quaddrone Arm-1
2025-03-12 11:43:14,093 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Quaddrone Arm-1
2025-03-12 11:43:14,093 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Quaddrone Arm-2
2025-03-12 11:43:14,093 INFO  ExportHelperExtension.cs: 1136 - Found 98 in Quaddrone Arm-2
2025-03-12 11:43:14,093 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Quaddrone Arm-2
2025-03-12 11:43:14,093 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Quad drone Main bracket - CL-1
2025-03-12 11:43:14,093 INFO  ExportHelperExtension.cs: 1136 - Found 114 in Quad drone Main bracket - CL-1
2025-03-12 11:43:14,093 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Quad drone Main bracket - CL-1
2025-03-12 11:43:14,093 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wing-3
2025-03-12 11:43:14,093 INFO  ExportHelperExtension.cs: 1136 - Found 33 in wing-3
2025-03-12 11:43:14,093 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wing-3
2025-03-12 11:43:14,103 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Raspberry Pi 3B+ Case-1
2025-03-12 11:43:14,110 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Raspberry Pi 3B+ Case-1
2025-03-12 11:43:14,110 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Raspberry Pi 3B+ Case-1
2025-03-12 11:43:14,110 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 5X4.7 CL-1
2025-03-12 11:43:14,110 INFO  ExportHelperExtension.cs: 1136 - Found 62 in 5X4.7 CL-1
2025-03-12 11:43:14,110 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 5X4.7 CL-1
2025-03-12 11:43:14,110 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 5X4.7 CL-2
2025-03-12 11:43:14,110 INFO  ExportHelperExtension.cs: 1136 - Found 62 in 5X4.7 CL-2
2025-03-12 11:43:14,110 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 5X4.7 CL-2
2025-03-12 11:43:14,110 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Quaddrone Arm-3
2025-03-12 11:43:14,110 INFO  ExportHelperExtension.cs: 1136 - Found 98 in Quaddrone Arm-3
2025-03-12 11:43:14,110 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Quaddrone Arm-3
2025-03-12 11:43:14,110 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Propeller Ring for Qdrone-2
2025-03-12 11:43:14,110 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Propeller Ring for Qdrone-2
2025-03-12 11:43:14,110 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Propeller Ring for Qdrone-2
2025-03-12 11:43:14,110 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Propeller Ring for Qdrone-3
2025-03-12 11:43:14,110 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Propeller Ring for Qdrone-3
2025-03-12 11:43:14,120 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Propeller Ring for Qdrone-3
2025-03-12 11:43:14,120 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Propeller Ring for Qdrone-1
2025-03-12 11:43:14,120 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Propeller Ring for Qdrone-1
2025-03-12 11:43:14,120 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Propeller Ring for Qdrone-1
2025-03-12 11:43:14,120 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wing-4
2025-03-12 11:43:14,120 INFO  ExportHelperExtension.cs: 1136 - Found 33 in wing-4
2025-03-12 11:43:14,120 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wing-4
2025-03-12 11:43:14,120 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Propeller Ring for Qdrone-4
2025-03-12 11:43:14,120 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Propeller Ring for Qdrone-4
2025-03-12 11:43:14,120 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Propeller Ring for Qdrone-4
2025-03-12 11:43:14,120 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Quaddrone Arm-4
2025-03-12 11:43:14,120 INFO  ExportHelperExtension.cs: 1136 - Found 98 in Quaddrone Arm-4
2025-03-12 11:43:14,125 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Quaddrone Arm-4
2025-03-12 11:43:14,126 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 5X4.7 CL-4
2025-03-12 11:43:14,126 INFO  ExportHelperExtension.cs: 1136 - Found 62 in 5X4.7 CL-4
2025-03-12 11:43:14,126 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 5X4.7 CL-4
2025-03-12 11:43:14,126 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 5X4.7 CL-3
2025-03-12 11:43:14,126 INFO  ExportHelperExtension.cs: 1136 - Found 62 in 5X4.7 CL-3
2025-03-12 11:43:14,126 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 5X4.7 CL-3
2025-03-12 11:43:14,126 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Quad drone Assemb(revised)
2025-03-12 11:43:14,126 INFO  ExportHelperExtension.cs: 1136 - Found 87 in Quad drone Assemb(revised)
2025-03-12 11:43:14,126 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in Quad drone Assemb(revised)
2025-03-12 11:43:14,126 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-03-12 11:43:14,126 INFO  ExportHelperExtension.cs: 1160 - 16 components to check
2025-03-12 11:43:14,126 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Quaddrone Arm-1
2025-03-12 11:43:14,126 INFO  ExportHelperExtension.cs: 1136 - Found 98 in Quaddrone Arm-1
2025-03-12 11:43:14,126 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Quaddrone Arm-1
2025-03-12 11:43:14,126 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Quaddrone Arm-2
2025-03-12 11:43:14,126 INFO  ExportHelperExtension.cs: 1136 - Found 98 in Quaddrone Arm-2
2025-03-12 11:43:14,126 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Quaddrone Arm-2
2025-03-12 11:43:14,136 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Quad drone Main bracket - CL-1
2025-03-12 11:43:14,136 INFO  ExportHelperExtension.cs: 1136 - Found 114 in Quad drone Main bracket - CL-1
2025-03-12 11:43:14,136 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Quad drone Main bracket - CL-1
2025-03-12 11:43:14,136 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wing-3
2025-03-12 11:43:14,136 INFO  ExportHelperExtension.cs: 1136 - Found 33 in wing-3
2025-03-12 11:43:14,136 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wing-3
2025-03-12 11:43:14,136 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Raspberry Pi 3B+ Case-1
2025-03-12 11:43:14,136 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Raspberry Pi 3B+ Case-1
2025-03-12 11:43:14,136 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Raspberry Pi 3B+ Case-1
2025-03-12 11:43:14,136 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 5X4.7 CL-1
2025-03-12 11:43:14,136 INFO  ExportHelperExtension.cs: 1136 - Found 62 in 5X4.7 CL-1
2025-03-12 11:43:14,142 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in 5X4.7 CL-1
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 5X4.7 CL-2
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1136 - Found 62 in 5X4.7 CL-2
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in 5X4.7 CL-2
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Quaddrone Arm-3
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1136 - Found 98 in Quaddrone Arm-3
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Quaddrone Arm-3
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller Ring for Qdrone-2
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Propeller Ring for Qdrone-2
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller Ring for Qdrone-2
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller Ring for Qdrone-3
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Propeller Ring for Qdrone-3
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller Ring for Qdrone-3
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller Ring for Qdrone-1
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Propeller Ring for Qdrone-1
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller Ring for Qdrone-1
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wing-4
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1136 - Found 33 in wing-4
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wing-4
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Propeller Ring for Qdrone-4
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Propeller Ring for Qdrone-4
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Propeller Ring for Qdrone-4
2025-03-12 11:43:14,143 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Quaddrone Arm-4
2025-03-12 11:43:14,153 INFO  ExportHelperExtension.cs: 1136 - Found 98 in Quaddrone Arm-4
2025-03-12 11:43:14,153 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Quaddrone Arm-4
